index,cid,PBS,smiles,CoPriNet,NBS,Experimental,RO5,RO3,1st closest,2d closest,3d closest
43925,PV-002821947869,0.88,COCC(=O)N1CCN(C(=O)C2=CSC=C2)C[C@@H]1C,4.44791173934937,0.980132450331126,False,True,False,8BW3,8BW2,8BW4
42722,PV-002724447402,0.88,CCC(=O)N1CCN(C(=O)C2=CC=CN2CC)C[C@H]1C,4.44801568984985,0.980132450331126,False,True,False,8BW4,8BW3,8BW2
44046,PV-002724447404,0.88,CCC(=O)N1CCN(C(=O)C2=CC=CN2CC)CC1C,4.44801616668701,0.980132450331126,False,True,False,8BW4,8BW3,8BW2
44316,PV-002724447403,0.88,CCC(=O)N1CCN(C(=O)C2=CC=CN2CC)C[C@@H]1C,4.44801616668701,0.980132450331126,False,True,False,8BW4,8BW3,8BW2
38982,PV-002864304453,0.88,CCCCC(=O)N1CCN(C(=O)C2=CN(C)C=C2)CC1C,4.44807100296021,0.980132450331126,False,True,False,8BW4,8BW3,8BW2
41095,PV-002933797885,0.88,CC(C)C(=O)N1CCN(C(=O)C2=CC=NN=C2)C[C@H]1C,4.44825220108032,0.9735099337748345,False,True,False,8BW2,8BW3,8BW4
40959,PV-002933797886,0.88,CC(C)C(=O)N1CCN(C(=O)C2=CC=NN=C2)C[C@@H]1C,4.44825267791748,0.9735099337748345,False,True,False,8BW2,8BW3,8BW4
42018,PV-002933797887,0.88,CC(C)C(=O)N1CCN(C(=O)C2=CC=NN=C2)CC1C,4.44825315475464,0.9735099337748345,False,True,False,8BW2,8BW3,8BW4
43412,PV-002727062931,0.88,CC1CN(C(=O)C2=CC=CN=C2)CCN1C(=O)CCF,4.44831085205078,0.9668874172185431,False,True,False,8BW3,8BW2,8BW4
44004,PV-002727062930,0.88,C[C@H]1CN(C(=O)C2=CC=CN=C2)CCN1C(=O)CCF,4.44831085205078,0.9668874172185431,False,True,False,8BW3,8BW2,8BW4
